rank,pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score,target_89_gap,meets_89
87,CROSS_10D_20D,OR,20,10D:Reversal: Bottom Reclaim + Support + 20D:Secondary: Breakdown + 50D Support,2,1,6183,0.5650978489406437,0.032000592463414516,0.013912310286678053,1.5327967480639368,-0.9994049504950495,7.915789473684212,0.011838653426468584,83.49619760830059,5.503802391699409,False
88,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,4,1,15325,0.6040456769983686,0.021060207359536735,0.006904955320877315,1.6316772848464187,-0.9846058534501175,6.810090328266138,0.011029797005070487,83.45106424446087,5.548935755539134,False
89,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,3,1,15053,0.6042649305786222,0.021027749248467165,0.00685602350636616,1.6368853946390611,-0.9846058534501175,6.810090328266138,0.011068449907594657,83.44335506047061,5.5566449395293915,False
90,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,1,15053,0.6042649305786222,0.021027749248467165,0.00685602350636616,1.6368853946390611,-0.9846058534501175,6.810090328266138,0.011068449907594657,83.44335506047061,5.5566449395293915,False
91,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,4,1,13255,0.6030931723877782,0.021726141722101713,0.006506309148264888,1.694994019447503,-0.9834088927637314,7.915789473684212,0.011209799605631178,83.28708156542206,5.712918434577944,False
92,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,3,1,7006,0.5705109905795033,0.030827756110559528,0.012299097550494298,1.5516552633879424,-0.9994049504950495,7.915789473684212,0.011964087070092557,83.28255356202402,5.71744643797598,False
93,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,3,1,12930,0.6034029389017788,0.021698016224705657,0.006449013542668469,1.7031066610711543,-0.9834088927637314,7.915789473684212,0.011180931053048751,83.22245844678791,5.777541553212089,False
94,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,1,12930,0.6034029389017788,0.021698016224705657,0.006449013542668469,1.7031066610711543,-0.9834088927637314,7.915789473684212,0.011180931053048751,83.22245844678791,5.777541553212089,False
95,WINNERS_10D,AND,10,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,2,2,1767,0.5840407470288624,0.031771401968769396,0.009985734664764712,1.944220957654326,-0.98789313904068,9.459081836327346,0.011177408869344013,83.21248215539194,5.787517844608061,False
96,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: Bottom Reclaim + Support,3,2,1767,0.5840407470288624,0.031771401968769396,0.009985734664764712,1.944220957654326,-0.98789313904068,9.459081836327346,0.011177408869344013,83.21248215539194,5.787517844608061,False
97,CROSS_10D_20D,AND,10,10D:Reversal: 50D Support + Higher Low + 20D:Reversal: Bottom Reclaim + Support,2,2,1767,0.5840407470288624,0.031771401968769396,0.009985734664764712,1.944220957654326,-0.98789313904068,9.459081836327346,0.011177408869344013,83.21248215539194,5.787517844608061,False
98,CROSS_10D_20D,AND,10,10D:Reversal: Bottom Reclaim + Support + 20D:Reversal: 50D Support + Higher Low,2,2,1767,0.5840407470288624,0.031771401968769396,0.009985734664764712,1.944220957654326,-0.98789313904068,9.459081836327346,0.011177408869344013,83.21248215539194,5.787517844608061,False
99,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support,4,1,15675,0.6015948963317385,0.020724416800782457,0.006711409395973034,1.6294718417924603,-0.9846058534501175,6.810090328266138,0.010816100499158666,83.14563242134878,5.854367578651221,False
100,WINNERS_10D,CONSENSUS,10,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI,4,2,1007,0.5571002979145978,0.058280162542337255,0.009842519685039353,2.3294583518085523,-0.7945071113290829,9.459081836327346,0.017203748754853247,83.13475098235243,5.865249017647571,False
101,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,3,1,11525,0.6104121475054229,0.021185565334476367,0.0063331222292590805,1.7542578936652156,-0.9211320754716981,7.915789473684212,0.010918615008608823,82.93880292840093,6.061197071599068,False
102,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,1,11525,0.6104121475054229,0.021185565334476367,0.0063331222292590805,1.7542578936652156,-0.9211320754716981,7.915789473684212,0.010918615008608823,82.93880292840093,6.061197071599068,False
103,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,4,1,13580,0.6002945508100147,0.021290561033226005,0.006327862616434143,1.6903214720583062,-0.9834088927637314,7.915789473684212,0.010880306835186126,82.90612708871521,6.093872911284791,False
104,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer,2,1,11200,0.6109821428571428,0.02113740908382376,0.006266895135678019,1.767703573061457,-0.9211320754716981,7.915789473684212,0.010886075650452824,82.86472808959813,6.135271910401869,False
105,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,3,1,11200,0.6109821428571428,0.02113740908382376,0.006266895135678019,1.767703573061457,-0.9211320754716981,7.915789473684212,0.010886075650452824,82.86472808959813,6.135271910401869,False
106,CROSS_10D_20D,OR,20,10D:Reversal: 50D Support + Higher Low + 20D:Reversal: 50D Support + Hammer,2,1,11200,0.6109821428571428,0.02113740908382376,0.006266895135678019,1.767703573061457,-0.9211320754716981,7.915789473684212,0.010886075650452824,82.86472808959813,6.135271910401869,False
107,CROSS_10D_20D,OR,20,10D:Reversal: 50D Support + Hammer + 20D:Reversal: 50D Support + Higher Low,2,1,11200,0.6109821428571428,0.02113740908382376,0.006266895135678019,1.767703573061457,-0.9211320754716981,7.915789473684212,0.010886075650452824,82.86472808959813,6.135271910401869,False
108,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,3,1,13010,0.6015372790161414,0.022472672609559288,0.006971094611323947,1.635757697306924,-0.9994049504950495,7.915789473684212,0.010077292262502946,82.78629015537018,6.213709844629818,False
109,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,4,1,13010,0.6015372790161414,0.022472672609559288,0.006971094611323947,1.635757697306924,-0.9994049504950495,7.915789473684212,0.010077292262502946,82.78629015537018,6.213709844629818,False
110,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low,3,2,1333,0.5948987246811703,0.031276057286272224,0.005836575875486361,2.261343779886232,-0.7861538461538462,9.459081836327346,0.01231219099134315,82.76136259698384,6.238637403016156,False
111,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,4,2,1333,0.5948987246811703,0.031276057286272224,0.005836575875486361,2.261343779886232,-0.7861538461538462,9.459081836327346,0.01231219099134315,82.76136259698384,6.238637403016156,False
112,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,1,3787,0.5732770002640613,0.02703297451974592,0.008956937799043052,1.6171922437966215,-0.9834088927637314,6.198935462408517,0.013981194699304873,82.74976608443781,6.250233915562191,False
113,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI,3,2,1358,0.5942562592047128,0.03088453934220958,0.005865153078775331,2.2409084709101443,-0.7861538461538462,9.459081836327346,0.012269377080068915,82.64360748658531,6.35639251341469,False
114,WINNERS_10D,CONSENSUS,10,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + RSI + Higher Low + Reversal: 50D Support + RSI,4,2,1358,0.5942562592047128,0.03088453934220958,0.005865153078775331,2.2409084709101443,-0.7861538461538462,9.459081836327346,0.012269377080068915,82.64360748658531,6.35639251341469,False
115,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,4,1,14791,0.5957676965722398,0.02297106185180482,0.007205764611689425,1.6143094864481708,-0.9994049504950495,7.915789473684212,0.010571051988070235,82.62722854519305,6.372771454806951,False
116,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,2,1,12807,0.6013117826188803,0.022374523691577157,0.0068829891838742,1.6340602478724815,-0.9994049504950495,7.915789473684212,0.009938727216658852,82.61628730039979,6.38371269960021,False
117,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Reversal: 50D Support + RSI + Higher Low,3,1,12807,0.6013117826188803,0.022374523691577157,0.0068829891838742,1.6340602478724815,-0.9994049504950495,7.915789473684212,0.009938727216658852,82.61628730039979,6.38371269960021,False
118,CROSS_10D_20D,OR,20,10D:Reversal: 50D Support + Higher Low + 20D:Reversal: Bottom Reclaim + Support,2,1,12807,0.6013117826188803,0.022374523691577157,0.0068829891838742,1.6340602478724815,-0.9994049504950495,7.915789473684212,0.009938727216658852,82.61628730039979,6.38371269960021,False
119,CROSS_10D_20D,OR,20,10D:Reversal: Bottom Reclaim + Support + 20D:Reversal: 50D Support + Higher Low,2,1,12807,0.6013117826188803,0.022374523691577157,0.0068829891838742,1.6340602478724815,-0.9994049504950495,7.915789473684212,0.009938727216658852,82.61628730039979,6.38371269960021,False
120,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support,2,1,2797,0.5723989989274222,0.025026190593619574,0.008530805687203769,1.5682000328601,-0.9834088927637314,2.717595146166575,0.014322958759005926,82.54015648922763,6.459843510772373,False
121,CROSS_10D_20D,OR,20,10D:Reversal: 50D Support + Bull Engulf + 20D:Secondary: Breakdown + 50D Support,2,1,2797,0.5723989989274222,0.025026190593619574,0.008530805687203769,1.5682000328601,-0.9834088927637314,2.717595146166575,0.014322958759005926,82.54015648922763,6.459843510772373,False
122,CROSS_10D_20D,OR,20,10D:Secondary: Breakdown + 50D Support + 20D:Reversal: 50D Support + Bull Engulf,2,1,2797,0.5723989989274222,0.025026190593619574,0.008530805687203769,1.5682000328601,-0.9834088927637314,2.717595146166575,0.014322958759005926,82.54015648922763,6.459843510772373,False
123,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,4,1,15995,0.600875273522976,0.021222884103346194,0.006616257088846833,1.6145346299082128,-0.9846058534501175,7.915789473684212,0.010086610126130437,82.52715041123295,6.472849588767048,False
124,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,3,1,11850,0.6070042194092827,0.020701219475492923,0.006048996936166895,1.7474884732584488,-0.9211320754716981,7.915789473684212,0.010568274086340493,82.46295326688055,6.537046733119453,False
125,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,1,11850,0.6070042194092827,0.020701219475492923,0.006048996936166895,1.7474884732584488,-0.9211320754716981,7.915789473684212,0.010568274086340493,82.46295326688055,6.537046733119453,False
126,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support,3,1,14588,0.595489443378119,0.022891830965019695,0.007139893301719047,1.61258963294916,-0.9994049504950495,7.915789473684212,0.010456282167990032,82.44537216530165,6.554627834698351,False
127,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,4,1,14588,0.595489443378119,0.022891830965019695,0.007139893301719047,1.61258963294916,-0.9994049504950495,7.915789473684212,0.010456282167990032,82.44537216530165,6.554627834698351,False
128,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,4,1,11999,0.605883823651971,0.020637079480222063,0.0060606060606061,1.7332975770474608,-0.9211320754716981,7.915789473684212,0.010508644863328339,82.42693819295084,6.573061807049157,False
129,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,2,1437,0.6102992345163535,0.025859280666557356,0.005363984674329414,1.8733430638917419,-0.9030172413793103,6.198935462408517,0.011178959874815776,82.4072084118589,6.592791588141097,False
130,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,4,2,2558,0.6000781860828772,0.019458152324152975,0.004838784199506341,1.8622042450532141,-0.9030172413793103,2.9483870967741934,0.012399619364994011,82.38695499752824,6.613045002471765,False
131,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume,4,1,17371,0.5963962926716943,0.022657805725571446,0.007204916295825425,1.5888190888288358,-0.9994049504950495,7.915789473684212,0.01005850515950048,82.34694820344346,6.653051796556539,False
132,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,4,2,1442,0.6081830790568654,0.019207670943149926,0.004803846153846214,1.9687747487784306,-0.631116504854369,1.670588235294118,0.012689888707233636,82.32797208895981,6.672027911040189,False
133,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: Bottom Reclaim + Support + Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,4,1,5945,0.5739276703111859,0.030198044796477606,0.011414077362079889,1.5565191803229943,-0.9994049504950495,7.915789473684212,0.01079720565993096,82.3130739850391,6.686926014960903,False
134,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Secondary: Breakdown + 50D Support + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,1,7537,0.588563088762107,0.023714435881902206,0.007858546168958647,1.5378024620244914,-0.9846058534501175,6.810090328266138,0.010857400189860084,82.13080789613187,6.86919210386813,False
135,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,3,1,14073,0.6067647267817807,0.01959184048276987,0.006685017695635231,1.6116088032161302,-0.9846058534501175,6.810090328266138,0.009990637668927459,82.09858200619189,6.90141799380811,False
136,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,4,1,14073,0.6067647267817807,0.01959184048276987,0.006685017695635231,1.6116088032161302,-0.9846058534501175,6.810090328266138,0.009990637668927459,82.09858200619189,6.90141799380811,False
137,WINNERS_20D,CONSENSUS,20,Reversal: Bottom Reclaim + Support + Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,4,2,1465,0.5815699658703072,0.035694187462832046,0.011778563015312216,1.584801262238625,-0.9846058534501175,7.915789473684212,0.00832869085424846,82.0087680472217,6.991231952778307,False
138,WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Higher Low + Reversal: 50D Support + Volume,2,1,13801,0.6070574596043765,0.019527498207832485,0.006628787878787845,1.6168934391240897,-0.9846058534501175,6.810090328266138,0.009981112173495232,81.98492324704479,7.01507675295521,False
