pool,mode,horizon,strategy,components,threshold,signals,win_rate,average_return,median_return,profit_factor,worst_return,best_return,robust_mean,score
WINNERS_20D,AND,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,2,2,51,0.5294117647058824,0.0701791598639338,0.006220452848967328,2.3985440680320167,-0.4607843137254901,2.326530612244898,0.025052130816314522,3.9729323214730003
WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + Hammer,2,1,3554,0.5593697242543613,0.023341839818162895,0.004900228070680246,1.492517409051563,-0.9834088927637314,7.915789473684212,0.007323710957300279,72.27153179757165
WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: Bull Engulf + Support,2,1,2775,0.5545945945945946,0.020522995646002882,0.005276256844201077,1.4793036784972675,-0.9834088927637314,2.717595146166575,0.009800996513182551,73.39543375875796
WINNERS_20D,CONSENSUS,20,Secondary: Breakdown + 50D Support + Reversal: 50D Support + RSI + Higher Low,2,1,2317,0.5757444971946483,0.03326630067939285,0.016801221907047914,1.627503827548669,-0.9834088927637314,6.198935462408517,0.016983498510003053,91.29595651189626
WINNERS_20D,AND,20,Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,2,2,346,0.5982658959537572,0.023301102860406184,0.005518360722256088,1.5879124040125763,-0.5740008783487045,2.9483870967741934,0.009692103983127415,28.06711559104701
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Volume + Reversal: 50D Support + Hammer,2,1,6439,0.5774188538592949,0.018254738132190876,0.005148514851485153,1.4123340813865974,-0.9846058534501175,7.915789473684212,0.004353975102236085,70.15698259714091
WINNERS_20D,AND,20,Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support,2,2,82,0.5487804878048781,0.005817454648364176,0.0026395059948306487,1.243000305821473,-0.5445829338446788,0.4585987261146496,0.00022756240803966524,3.7021230725650676
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Volume + Reversal: Bull Engulf + Support,2,1,5873,0.5796015664907203,0.016268122968254414,0.00540540540540535,1.3905391563007614,-0.9846058534501175,6.810090328266138,0.005369012075136292,69.12484976546006
WINNERS_20D,AND,20,Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,2,2,65,0.7230769230769231,0.04763995310745232,0.035409035409035505,1.814385438467392,-0.9030172413793103,0.5623529411764705,0.03959756266887392,6.5
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Volume + Reversal: 50D Support + RSI + Higher Low,2,1,5432,0.5885493372606775,0.02081182368892395,0.007063098433966353,1.4580336200454511,-0.9846058534501175,6.810090328266138,0.007515640338011792,78.32617062318738
WINNERS_20D,AND,20,Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,2,2,9,0.6666666666666666,0.04531583166947331,0.01344860710854956,7.817359658673416,-0.044247787610619316,0.18279569892473124,0.04531583166947331,0.8557780979827094
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Hammer + Reversal: Bull Engulf + Support,2,1,2809,0.5610537557849768,0.017190635777887844,0.003114264303718528,1.4672902349196588,-0.9211320754716981,7.915789473684212,0.000944167175888479,63.19825593375021
WINNERS_20D,AND,20,Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,2,2,11,0.7272727272727273,0.05014013948228307,0.07619047619047614,1.6995337544846545,-0.32162458836443464,0.4031971580817053,0.05014013948228307,1.0999999999999999
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Hammer + Reversal: 50D Support + RSI + Higher Low,2,1,2349,0.5828011919965943,0.029064070926906067,0.005220883534136744,1.6403227294520557,-0.9211320754716981,7.915789473684212,0.00665071373782224,76.03722995340162
WINNERS_20D,AND,20,Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,2,2,8,0.625,0.04566712301569338,0.011568877551020429,2.756425371729391,-0.10222095671981768,0.4585987261146496,0.04566712301569338,0.7494132653061226
WINNERS_20D,CONSENSUS,20,Reversal: Bull Engulf + Support + Reversal: 50D Support + RSI + Higher Low,2,1,1522,0.5886990801576872,0.025540725498244647,0.006001803482811097,1.7064193283121134,-0.9030172413793103,6.198935462408517,0.010127112688347326,80.21320048798336
WINNERS_20D,AND,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,3,3,60,0.6166666666666667,0.025423919867619847,0.017096360774905284,1.7040641308695186,-0.5592948717948718,0.534375,0.01679763037385069,5.72522960169402
WINNERS_20D,CONSENSUS,20,Reversal: 50D Support + Bull Engulf + Reversal: 50D Support + Higher Low + Reversal: Bottom Reclaim + Support,3,1,13010,0.6015372790161414,0.022472672609559288,0.006971094611323947,1.635757697306924,-0.9994049504950495,7.915789473684212,0.010077292262502946,82.78629015537018
